component_id,component_type,error_name,created,date time
LR00002111,lift,fine_position_not_success_while_loading_not_all_4_sensors_are_on,1682900086,01/05/2023 00:14:00:140
GR003090,ground,signup_no_sticker,1682900149,01/05/2023 00:15:00:150
GR003162,ground,reset_agent_by_user,1682900212,01/05/2023 00:16:00:160
GR003162,ground,robot_off_track,1682900237,01/05/2023 00:17:00:170
GR003162,ground,auto_reset_agent,1682900238,01/05/2023 00:17:00:170
GR003162,ground,signup_no_sticker,1682900243,01/05/2023 00:17:00:170
LR00002111,lift,auto_reset_agent,1682900265,01/05/2023 00:17:00:170
GR003162,ground,signup_no_sticker,1682900469,01/05/2023 00:21:00:210
GR003090,ground,robot_restarted,1682900543,01/05/2023 00:22:00:220
GR003090,ground,auto_reset_agent,1682900543,01/05/2023 00:22:00:220
GR003090,ground,signup_no_sticker,1682900562,01/05/2023 00:22:00:220
GR003162,ground,signup_no_sticker,1682900710,01/05/2023 00:25:00:250
GR003090,ground,signup_no_sticker,1682900744,01/05/2023 00:25:00:250
GR003162,ground,signup_no_sticker,1682900951,01/05/2023 00:29:00:290
GR003090,ground,signup_no_sticker,1682900986,01/05/2023 00:29:00:290
GR003162,ground,signup_no_sticker,1682901190,01/05/2023 00:33:00:330
GR003090,ground,signup_no_sticker,1682901225,01/05/2023 00:33:00:330
GR003162,ground,signup_no_sticker,1682901431,01/05/2023 00:37:00:370
GR003090,ground,signup_no_sticker,1682901466,01/05/2023 00:37:00:370
GR003162,ground,signup_no_sticker,1682901671,01/05/2023 00:41:00:410
GR003090,ground,signup_no_sticker,1682901705,01/05/2023 00:41:00:410
GR003162,ground,signup_no_sticker,1682901912,01/05/2023 00:45:00:450
GR003090,ground,signup_no_sticker,1682901947,01/05/2023 00:45:00:450
GR003162,ground,signup_no_sticker,1682902153,01/05/2023 00:49:00:490
GR003090,ground,signup_no_sticker,1682902188,01/05/2023 00:49:00:490
GR003162,ground,signup_no_sticker,1682902392,01/05/2023 00:53:00:530
GR003090,ground,signup_no_sticker,1682902427,01/05/2023 00:53:00:530
GR003162,ground,signup_no_sticker,1682902634,01/05/2023 00:57:00:570
GR003090,ground,signup_no_sticker,1682902668,01/05/2023 00:57:00:570
GR003162,ground,signup_no_sticker,1682902873,01/05/2023 01:01:00:10
GR003090,ground,signup_no_sticker,1682902909,01/05/2023 01:01:00:10
GR003162,ground,signup_no_sticker,1682903114,01/05/2023 01:05:00:50
GR003090,ground,signup_no_sticker,1682903148,01/05/2023 01:05:00:50
GR003162,ground,signup_no_sticker,1682903355,01/05/2023 01:09:00:90
GR003090,ground,signup_no_sticker,1682903389,01/05/2023 01:09:00:90
GR003227,ground,periodic_goto_timeout,1682903391,01/05/2023 01:09:00:90
GR003227,ground,auto_reset_agent,1682903391,01/05/2023 01:09:00:90
GR003162,ground,signup_no_sticker,1682903595,01/05/2023 01:13:00:130
GR003090,ground,signup_no_sticker,1682903630,01/05/2023 01:13:00:130
GR003162,ground,signup_no_sticker,1682903836,01/05/2023 01:17:00:170
GR003090,ground,signup_no_sticker,1682903870,01/05/2023 01:17:00:170
GR003162,ground,goto_finished_off_sticker,1682903962,01/05/2023 01:19:00:190
GR003162,ground,corners_cv_started,1682903962,01/05/2023 01:19:00:190
GR003162,ground,goto_finished_off_sticker,1682903965,01/05/2023 01:19:00:190
GR003162,ground,corners_cv_started,1682903965,01/05/2023 01:19:00:190
GR003090,ground,robot_restarted,1682904035,01/05/2023 01:20:00:200
GR003090,ground,auto_reset_agent,1682904035,01/05/2023 01:20:00:200
GR003090,ground,signup_no_sticker,1682904053,01/05/2023 01:20:00:200
GR003162,ground,robot_restarted,1682904083,01/05/2023 01:21:00:210
GR003162,ground,reset_agent_by_user,1682904084,01/05/2023 01:21:00:210
GR003090,ground,robot_restarted,1682904202,01/05/2023 01:23:00:230
GR003090,ground,auto_reset_agent,1682904204,01/05/2023 01:23:00:230
GR003090,ground,signup_no_sticker,1682904225,01/05/2023 01:23:00:230
GR003090,ground,robot_restarted,1682904483,01/05/2023 01:28:00:280
GR003090,ground,auto_reset_agent,1682904483,01/05/2023 01:28:00:280
GR003090,ground,signup_no_sticker,1682904501,01/05/2023 01:28:00:280
GR003213,ground,reset_agent_by_user,1682904677,01/05/2023 01:31:00:310
GR003090,ground,safety_entered,1682904851,01/05/2023 01:34:00:340
GR003090,ground,robot_restarted,1682904851,01/05/2023 01:34:00:340
GR003090,ground,auto_reset_agent,1682904851,01/05/2023 01:34:00:340
GR003090,ground,signup_no_sticker,1682904911,01/05/2023 01:35:00:350
GR003156,ground,turn_timeout,1682905379,01/05/2023 01:42:00:420
GR003156,ground,auto_reset_agent,1682905382,01/05/2023 01:43:00:430
GR003165,ground,turn_timeout,1682906997,01/05/2023 02:09:00:90
GR003165,ground,auto_reset_agent,1682906997,01/05/2023 02:09:00:90
GR003266,ground,missing_sticker,1682907575,01/05/2023 02:19:00:190
GR003275,ground,turn_timeout,1682908794,01/05/2023 02:39:00:390
GR003275,ground,auto_reset_agent,1682908795,01/05/2023 02:39:00:390
GR003297,ground,missing_sticker,1682914860,01/05/2023 04:21:00:210
GR003291,ground,missing_sticker,1682915208,01/05/2023 04:26:00:260
GR003165,ground,turn_timeout,1682916679,01/05/2023 04:51:00:510
GR003165,ground,auto_reset_agent,1682916679,01/05/2023 04:51:00:510
GR003294,ground,turn_timeout,1682917077,01/05/2023 04:57:00:570
GR003294,ground,auto_reset_agent,1682917077,01/05/2023 04:57:00:570
GR003227,ground,turn_timeout,1682918982,01/05/2023 05:29:00:290
GR003227,ground,auto_reset_agent,1682918984,01/05/2023 05:29:00:290
GR003294,ground,robot_restarted,1682919582,01/05/2023 05:39:00:390
GR003294,ground,auto_reset_agent,1682919583,01/05/2023 05:39:00:390
GR003298,ground,missing_sticker,1682920739,01/05/2023 05:58:00:580
GR003291,ground,missing_sticker,1682921369,01/05/2023 06:09:00:90
GR003264,ground,missing_sticker,1682922298,01/05/2023 06:24:00:240
GR003165,ground,turn_timeout,1682922860,01/05/2023 06:34:00:340
GR003165,ground,auto_reset_agent,1682922863,01/05/2023 06:34:00:340
GR003159,ground,missing_sticker,1682922975,01/05/2023 06:36:00:360
GR003227,ground,periodic_goto_timeout,1682923331,01/05/2023 06:42:00:420
GR003227,ground,auto_reset_agent,1682923331,01/05/2023 06:42:00:420
GR003227,ground,read_data_matrix_timeout,1682923390,01/05/2023 06:43:00:430
GR003221,ground,missing_sticker,1682923746,01/05/2023 06:49:00:490
GR003080,ground,missing_sticker,1682924236,01/05/2023 06:57:00:570
GR003290,ground,missing_sticker,1682924471,01/05/2023 07:01:00:10
GR003215,ground,missing_sticker,1682924614,01/05/2023 07:03:00:30
GR003282,ground,missing_sticker,1682924924,01/05/2023 07:08:00:80
GR003298,ground,missing_sticker,1682925088,01/05/2023 07:11:00:110
GR003153,ground,missing_sticker,1682925522,01/05/2023 07:18:00:180
LR00002264,lift,auto_reset_agent,1682929678,01/05/2023 08:27:00:270
GR003264,ground,missing_sticker,1682930490,01/05/2023 08:41:00:410
GR003275,ground,turn_timeout,1682932271,01/05/2023 09:11:00:110
GR003275,ground,auto_reset_agent,1682932272,01/05/2023 09:11:00:110
LR00002265,lift,conveyor_not_success_to_pull_the_tote_while_loading,1682932774,01/05/2023 09:19:00:190
GR003165,ground,periodic_goto_timeout,1682933581,01/05/2023 09:33:00:330
GR003165,ground,auto_reset_agent,1682933581,01/05/2023 09:33:00:330
GR003165,ground,read_data_matrix_timeout,1682933652,01/05/2023 09:34:00:340
LR00002265,lift,reset_agent_by_user,1682933685,01/05/2023 09:34:00:340
GR003275,ground,missing_sticker,1682935132,01/05/2023 09:58:00:580
GR003159,ground,missing_sticker,1682935494,01/05/2023 10:04:00:40
GR003230,ground,missing_sticker,1682936373,01/05/2023 10:19:00:190
GR003120,ground,missing_sticker,1682938246,01/05/2023 10:50:00:500
GR003095,ground,missing_sticker,1682938273,01/05/2023 10:51:00:510
GR003240,ground,turn_timeout,1682939447,01/05/2023 11:10:00:100
GR003240,ground,auto_reset_agent,1682939449,01/05/2023 11:10:00:100
GR003227,ground,robot_restarted,1682941020,01/05/2023 11:37:00:370
GR003227,ground,auto_reset_agent,1682941021,01/05/2023 11:37:00:370
GR003272,ground,following_x_error_during_movement,1682941134,01/05/2023 11:38:00:380
GR003272,ground,periodic_goto_timeout,1682941179,01/05/2023 11:39:00:390
GR003272,ground,auto_reset_agent,1682941179,01/05/2023 11:39:00:390
GR003272,ground,signup_no_sticker,1682941198,01/05/2023 11:39:00:390
GR003272,ground,reset_agent_by_user,1682941252,01/05/2023 11:40:00:400
GR003165,ground,periodic_goto_timeout,1682941341,01/05/2023 11:42:00:420
GR003165,ground,auto_reset_agent,1682941341,01/05/2023 11:42:00:420
GR003165,ground,read_data_matrix_timeout,1682941407,01/05/2023 11:43:00:430
GR003207,ground,missing_sticker,1682942416,01/05/2023 12:00:00:00
GR003158,ground,missing_sticker,1682943135,01/05/2023 12:12:00:120
GR003294,ground,turn_timeout,1682944361,01/05/2023 12:32:00:320
GR003294,ground,auto_reset_agent,1682944362,01/05/2023 12:32:00:320
GR003187,ground,missing_sticker,1682945241,01/05/2023 12:47:00:470
LR00002265,lift,conveyor_not_success_to_pull_the_tote_while_loading,1682945661,01/05/2023 12:54:00:540
GR003294,ground,periodic_goto_timeout,1682945824,01/05/2023 12:57:00:570
GR003294,ground,auto_reset_agent,1682945825,01/05/2023 12:57:00:570
GR003294,ground,robot_version_timeout,1682945855,01/05/2023 12:57:00:570
GR003294,ground,robot_version_timeout,1682945865,01/05/2023 12:57:00:570
GR003294,ground,robot_version_timeout,1682945875,01/05/2023 12:57:00:570
GR003294,ground,auto_reset_agent,1682945876,01/05/2023 12:57:00:570
GR003294,ground,offline,1682946130,01/05/2023 13:02:00:20
GR003195,ground,missing_sticker,1682946141,01/05/2023 13:02:00:20
GR003195,ground,robot_off_track,1682946142,01/05/2023 13:02:00:20
GR003195,ground,auto_reset_agent,1682946142,01/05/2023 13:02:00:20
GR003195,ground,following_y_error_during_movement,1682946158,01/05/2023 13:02:00:20
GR003195,ground,signup_no_sticker,1682946158,01/05/2023 13:02:00:20
LR00002265,lift,auto_reset_agent,1682946172,01/05/2023 13:02:00:20
GR003195,ground,signup_no_sticker,1682946345,01/05/2023 13:05:00:50
GR003195,ground,auto_reset_agent,1682946458,01/05/2023 13:07:00:70
GR003261,ground,corners_cv_started,1682946710,01/05/2023 13:11:00:110
GR003261,ground,turn_finished_off_sticker,1682946717,01/05/2023 13:11:00:110
GR003261,ground,signup_no_sticker,1682946718,01/05/2023 13:11:00:110
GR003195,ground,offline,1682946727,01/05/2023 13:12:00:120
GR003261,ground,auto_reset_agent,1682946798,01/05/2023 13:13:00:130
GR003258,ground,missing_sticker,1682947200,01/05/2023 13:20:00:200
GR003227,ground,turn_timeout,1682947393,01/05/2023 13:23:00:230
GR003227,ground,auto_reset_agent,1682947393,01/05/2023 13:23:00:230
GR003227,ground,read_data_matrix_timeout,1682947467,01/05/2023 13:24:00:240
GR003195,ground,signup_no_sticker,1682947992,01/05/2023 13:33:00:330
GR003195,ground,signup_no_sticker,1682948233,01/05/2023 13:37:00:370
GR003195,ground,signup_no_sticker,1682948473,01/05/2023 13:41:00:410
GR003195,ground,goto_finished_off_sticker,1682948673,01/05/2023 13:44:00:440
GR003195,ground,corners_cv_started,1682948673,01/05/2023 13:44:00:440
GR003195,ground,auto_reset_agent,1682948673,01/05/2023 13:44:00:440
GR003195,ground,offline,1682948932,01/05/2023 13:48:00:480
GR003266,ground,missing_sticker,1682948970,01/05/2023 13:49:00:490
GR003297,ground,missing_sticker,1682949185,01/05/2023 13:53:00:530
GR003227,ground,auto_reset_agent,1682949490,01/05/2023 13:58:00:580
GR003195,ground,reset_agent_by_user,1682949687,01/05/2023 14:01:00:10
GR003275,ground,missing_sticker,1682949820,01/05/2023 14:03:00:30
GR003227,ground,turn_timeout,1682951238,01/05/2023 14:27:00:270
GR003227,ground,auto_reset_agent,1682951241,01/05/2023 14:27:00:270
GR003195,ground,signup_no_sticker,1682951842,01/05/2023 14:37:00:370
GR003294,ground,turn_timeout,1682951870,01/05/2023 14:37:00:370
GR003294,ground,auto_reset_agent,1682951870,01/05/2023 14:37:00:370
GR003195,ground,reset_agent_by_user,1682951934,01/05/2023 14:38:00:380
GR003280,ground,missing_sticker,1682952002,01/05/2023 14:40:00:400
LR00002265,lift,plc_ack_timeout,1682952969,01/05/2023 14:56:00:560
GR003298,ground,goto_finished_off_sticker,1682953039,01/05/2023 14:57:00:570
GR003298,ground,corners_cv_started,1682953040,01/05/2023 14:57:00:570
GR003298,ground,turn_started_off_sticker,1682953041,01/05/2023 14:57:00:570
GR003298,ground,workaround_started,1682953042,01/05/2023 14:57:00:570
GR003298,ground,goto_finished_off_sticker,1682953043,01/05/2023 14:57:00:570
GR003298,ground,corners_cv_started,1682953043,01/05/2023 14:57:00:570
GR003298,ground,workaround_dismissed,1682953044,01/05/2023 14:57:00:570
GR003298,ground,workaround_failed,1682953046,01/05/2023 14:57:00:570
LR00002265,lift,auto_reset_agent,1682953066,01/05/2023 14:57:00:570
GR003237,ground,conflicting_tote_switch,1682953487,01/05/2023 15:04:00:40
GR003237,ground,auto_reset_agent,1682953489,01/05/2023 15:04:00:40
GR003156,ground,conflicting_tote_switch,1682953572,01/05/2023 15:06:00:60
GR003156,ground,auto_reset_agent,1682953575,01/05/2023 15:06:00:60
GR003199,ground,conflicting_tote_switch,1682953614,01/05/2023 15:06:00:60
GR003199,ground,auto_reset_agent,1682953617,01/05/2023 15:06:00:60
GR003245,ground,conflicting_tote_switch,1682953761,01/05/2023 15:09:00:90
GR003245,ground,auto_reset_agent,1682953764,01/05/2023 15:09:00:90
GR003260,ground,conflicting_tote_switch,1682953848,01/05/2023 15:10:00:100
GR003260,ground,auto_reset_agent,1682953852,01/05/2023 15:10:00:100
GR003240,ground,missing_sticker,1682953967,01/05/2023 15:12:00:120
GR003194,ground,conflicting_tote_switch,1682954385,01/05/2023 15:19:00:190
GR003194,ground,auto_reset_agent,1682954388,01/05/2023 15:19:00:190
GR003157,ground,conflicting_tote_switch,1682954431,01/05/2023 15:20:00:200
GR003261,ground,missing_sticker,1682954635,01/05/2023 15:23:00:230
GR003157,ground,auto_reset_agent,1682954727,01/05/2023 15:25:00:250
GR003276,ground,conflicting_tote_switch,1682954795,01/05/2023 15:26:00:260
GR003276,ground,auto_reset_agent,1682954797,01/05/2023 15:26:00:260
GR003067,ground,goto_finished_off_sticker,1682955447,01/05/2023 15:37:00:370
GR003067,ground,corners_cv_started,1682955448,01/05/2023 15:37:00:370
GR003067,ground,corners_cv_succeeded,1682955448,01/05/2023 15:37:00:370
GR003067,ground,corners_cv_started,1682955449,01/05/2023 15:37:00:370
GR003067,ground,turn_finished_off_sticker,1682955457,01/05/2023 15:37:00:370
GR003067,ground,signup_no_sticker,1682955457,01/05/2023 15:37:00:370
GR003270,ground,missing_sticker,1682955540,01/05/2023 15:39:00:390
GR003270,ground,missing_sticker,1682955540,01/05/2023 15:39:00:390
GR003270,ground,missing_stickers,1682955542,01/05/2023 15:39:00:390
GR003270,ground,signup_no_sticker,1682955542,01/05/2023 15:39:00:390
GR003067,ground,reset_agent_by_user,1682956431,01/05/2023 15:53:00:530
GR003270,ground,auto_reset_agent,1682956452,01/05/2023 15:54:00:540
GR003067,ground,auto_reset_agent,1682956550,01/05/2023 15:55:00:550
GR003067,ground,auto_reset_agent,1682956819,01/05/2023 16:00:00:00
GR003267,ground,goto_finished_off_sticker,1682956931,01/05/2023 16:02:00:20
GR003267,ground,corners_cv_started,1682956931,01/05/2023 16:02:00:20
GR003267,ground,corners_cv_succeeded,1682956932,01/05/2023 16:02:00:20
GR003067,ground,safety_entered,1682957213,01/05/2023 16:06:00:60
GR003067,ground,robot_restarted,1682957215,01/05/2023 16:06:00:60
GR003067,ground,auto_reset_agent,1682957215,01/05/2023 16:06:00:60
GR003067,ground,signup_bad_sticker,1682957347,01/05/2023 16:09:00:90
GR003186,ground,turn_timeout,1682957896,01/05/2023 16:18:00:180
GR003186,ground,auto_reset_agent,1682957898,01/05/2023 16:18:00:180
GR003287,ground,missing_sticker,1682958073,01/05/2023 16:21:00:210
GR003194,ground,goto_finished_off_sticker,1682958101,01/05/2023 16:21:00:210
GR003194,ground,corners_cv_started,1682958101,01/05/2023 16:21:00:210
GR003194,ground,goto_started_off_sticker,1682958115,01/05/2023 16:21:00:210
GR003194,ground,goto_finished_off_sticker,1682958119,01/05/2023 16:21:00:210
GR003194,ground,corners_cv_started,1682958119,01/05/2023 16:21:00:210
GR003194,ground,turn_started_off_sticker,1682958121,01/05/2023 16:22:00:220
GR003194,ground,workaround_started,1682958121,01/05/2023 16:22:00:220
GR003194,ground,goto_finished_off_sticker,1682958122,01/05/2023 16:22:00:220
GR003194,ground,corners_cv_started,1682958122,01/05/2023 16:22:00:220
GR003194,ground,workaround_failed,1682958124,01/05/2023 16:22:00:220
GR003194,ground,signup_no_sticker,1682958124,01/05/2023 16:22:00:220
GR003282,ground,robot_off_track,1682958126,01/05/2023 16:22:00:220
GR003282,ground,auto_reset_agent,1682958126,01/05/2023 16:22:00:220
GR003282,ground,signup_no_sticker,1682958146,01/05/2023 16:22:00:220
GR003194,ground,reset_agent_by_user,1682958180,01/05/2023 16:23:00:230
GR003194,ground,signup_no_sticker,1682958201,01/05/2023 16:23:00:230
GR003194,ground,auto_reset_agent,1682958236,01/05/2023 16:23:00:230
GR003194,ground,signup_no_sticker,1682958241,01/05/2023 16:24:00:240
GR003165,ground,robot_restarted,1682958334,01/05/2023 16:25:00:250
GR003165,ground,auto_reset_agent,1682958334,01/05/2023 16:25:00:250
GR003031,ground,missing_sticker,1682958339,01/05/2023 16:25:00:250
GR003031,ground,goto_finished_off_sticker,1682958342,01/05/2023 16:25:00:250
GR003031,ground,corners_cv_started,1682958342,01/05/2023 16:25:00:250
GR003031,ground,goto_started_off_sticker,1682958342,01/05/2023 16:25:00:250
GR003031,ground,missing_sticker,1682958345,01/05/2023 16:25:00:250
GR003031,ground,robot_off_track,1682958345,01/05/2023 16:25:00:250
GR003031,ground,auto_reset_agent,1682958345,01/05/2023 16:25:00:250
GR003031,ground,following_y_error_during_movement,1682958367,01/05/2023 16:26:00:260
GR003031,ground,signup_no_sticker,1682958367,01/05/2023 16:26:00:260
GR003098,ground,goto_finished_off_sticker,1682958375,01/05/2023 16:26:00:260
GR003098,ground,corners_cv_started,1682958375,01/05/2023 16:26:00:260
GR003098,ground,goto_started_off_sticker,1682958401,01/05/2023 16:26:00:260
GR003098,ground,missing_sticker,1682958402,01/05/2023 16:26:00:260
GR003282,ground,reset_agent_by_user,1682958410,01/05/2023 16:26:00:260
GR003284,ground,goto_finished_off_sticker,1682958412,01/05/2023 16:26:00:260
GR003284,ground,corners_cv_started,1682958412,01/05/2023 16:26:00:260
GR003284,ground,turn_started_off_sticker,1682958414,01/05/2023 16:26:00:260
GR003098,ground,missing_sticker,1682958414,01/05/2023 16:26:00:260
GR003284,ground,workaround_started,1682958415,01/05/2023 16:26:00:260
GR003284,ground,goto_finished_off_sticker,1682958416,01/05/2023 16:26:00:260
GR003284,ground,corners_cv_started,1682958416,01/05/2023 16:26:00:260
GR003284,ground,workaround_failed,1682958418,01/05/2023 16:26:00:260
GR003284,ground,signup_no_sticker,1682958418,01/05/2023 16:26:00:260
GR003098,ground,get_errors_timeout,1682958424,01/05/2023 16:27:00:270
GR003098,ground,auto_reset_agent,1682958424,01/05/2023 16:27:00:270
GR003098,ground,get_errors_timeout,1682958460,01/05/2023 16:27:00:270
GR003098,ground,auto_reset_agent,1682958460,01/05/2023 16:27:00:270
GR003098,ground,get_errors_timeout,1682958480,01/05/2023 16:28:00:280
GR003098,ground,auto_reset_agent,1682958481,01/05/2023 16:28:00:280
GR003098,ground,get_errors_timeout,1682958497,01/05/2023 16:28:00:280
GR003098,ground,auto_reset_agent,1682958497,01/05/2023 16:28:00:280
GR003098,ground,get_errors_timeout,1682958517,01/05/2023 16:28:00:280
GR003098,ground,auto_reset_agent,1682958517,01/05/2023 16:28:00:280
GR003098,ground,get_errors_timeout,1682958531,01/05/2023 16:28:00:280
GR003098,ground,auto_reset_agent,1682958531,01/05/2023 16:28:00:280
GR003098,ground,get_errors_timeout,1682958546,01/05/2023 16:29:00:290
GR003098,ground,auto_reset_agent,1682958546,01/05/2023 16:29:00:290
GR003282,ground,reset_agent_by_user,1682958564,01/05/2023 16:29:00:290
GR003098,ground,get_errors_timeout,1682958569,01/05/2023 16:29:00:290
GR003098,ground,auto_reset_agent,1682958569,01/05/2023 16:29:00:290
GR003031,ground,signup_no_sticker,1682958601,01/05/2023 16:30:00:300
GR003200,ground,missing_sticker,1682958604,01/05/2023 16:30:00:300
GR003098,ground,get_errors_timeout,1682958608,01/05/2023 16:30:00:300
GR003098,ground,auto_reset_agent,1682958608,01/05/2023 16:30:00:300
GR003137,ground,missing_sticker,1682958613,01/05/2023 16:30:00:300
GR003137,ground,missing_sticker,1682958614,01/05/2023 16:30:00:300
GR003137,ground,missing_stickers,1682958619,01/05/2023 16:30:00:300
GR003098,ground,get_errors_timeout,1682958623,01/05/2023 16:30:00:300
GR003098,ground,auto_reset_agent,1682958624,01/05/2023 16:30:00:300
GR003098,ground,get_errors_timeout,1682958641,01/05/2023 16:30:00:300
GR003098,ground,auto_reset_agent,1682958641,01/05/2023 16:30:00:300
GR003098,ground,get_errors_timeout,1682958661,01/05/2023 16:31:00:310
GR003098,ground,auto_reset_agent,1682958662,01/05/2023 16:31:00:310
GR003137,ground,read_data_matrix_timeout,1682958664,01/05/2023 16:31:00:310
GR003137,ground,signup_no_sticker,1682958664,01/05/2023 16:31:00:310
GR003098,ground,get_errors_timeout,1682958683,01/05/2023 16:31:00:310
GR003098,ground,auto_reset_agent,1682958683,01/05/2023 16:31:00:310
GR003227,ground,periodic_goto_timeout,1682958702,01/05/2023 16:31:00:310
GR003098,ground,get_errors_timeout,1682958702,01/05/2023 16:31:00:310
GR003227,ground,auto_reset_agent,1682958702,01/05/2023 16:31:00:310
GR003098,ground,auto_reset_agent,1682958702,01/05/2023 16:31:00:310
GR003098,ground,get_errors_timeout,1682958739,01/05/2023 16:32:00:320
GR003098,ground,auto_reset_agent,1682958740,01/05/2023 16:32:00:320
GR003098,ground,get_errors_timeout,1682958753,01/05/2023 16:32:00:320
GR003098,ground,auto_reset_agent,1682958753,01/05/2023 16:32:00:320
GR003227,ground,read_data_matrix_timeout,1682958768,01/05/2023 16:32:00:320
GR003098,ground,get_errors_timeout,1682958773,01/05/2023 16:32:00:320
GR003098,ground,auto_reset_agent,1682958773,01/05/2023 16:32:00:320
GR003098,ground,get_errors_timeout,1682958793,01/05/2023 16:33:00:330
GR003098,ground,auto_reset_agent,1682958800,01/05/2023 16:33:00:330
GR003294,ground,periodic_goto_timeout,1682958827,01/05/2023 16:33:00:330
GR003294,ground,auto_reset_agent,1682958827,01/05/2023 16:33:00:330
GR003098,ground,get_errors_timeout,1682958831,01/05/2023 16:33:00:330
GR003098,ground,auto_reset_agent,1682958831,01/05/2023 16:33:00:330
GR003031,ground,signup_no_sticker,1682958846,01/05/2023 16:34:00:340
GR003098,ground,get_errors_timeout,1682958862,01/05/2023 16:34:00:340
GR003098,ground,auto_reset_agent,1682958862,01/05/2023 16:34:00:340
GR003098,ground,get_errors_timeout,1682958880,01/05/2023 16:34:00:340
GR003098,ground,auto_reset_agent,1682958880,01/05/2023 16:34:00:340
GR003275,ground,robot_restarted,1682958891,01/05/2023 16:34:00:340
GR003275,ground,auto_reset_agent,1682958892,01/05/2023 16:34:00:340
GR003098,ground,get_errors_timeout,1682958898,01/05/2023 16:34:00:340
GR003098,ground,auto_reset_agent,1682958898,01/05/2023 16:34:00:340
GR003098,ground,get_errors_timeout,1682958922,01/05/2023 16:35:00:350
GR003098,ground,auto_reset_agent,1682958922,01/05/2023 16:35:00:350
GR003098,ground,get_errors_timeout,1682958941,01/05/2023 16:35:00:350
GR003098,ground,auto_reset_agent,1682958942,01/05/2023 16:35:00:350
GR003098,ground,get_errors_timeout,1682958954,01/05/2023 16:35:00:350
GR003098,ground,auto_reset_agent,1682958954,01/05/2023 16:35:00:350
GR003194,ground,safety_entered,1682958964,01/05/2023 16:36:00:360
GR003194,ground,imu_crash_detected,1682958965,01/05/2023 16:36:00:360
GR003098,ground,get_errors_timeout,1682958972,01/05/2023 16:36:00:360
GR003098,ground,auto_reset_agent,1682958972,01/05/2023 16:36:00:360
GR003221,ground,goto_finished_off_sticker,1682958979,01/05/2023 16:36:00:360
GR003221,ground,corners_cv_started,1682958979,01/05/2023 16:36:00:360
GR003137,ground,safety_entered,1682958980,01/05/2023 16:36:00:360
GR003221,ground,turn_started_off_sticker,1682958981,01/05/2023 16:36:00:360
GR003221,ground,workaround_started,1682958981,01/05/2023 16:36:00:360
GR003137,ground,robot_off_track,1682958982,01/05/2023 16:36:00:360
GR003137,ground,auto_reset_agent,1682958982,01/05/2023 16:36:00:360
GR003221,ground,goto_finished_off_sticker,1682958983,01/05/2023 16:36:00:360
GR003221,ground,corners_cv_started,1682958983,01/05/2023 16:36:00:360
GR003221,ground,workaround_failed,1682958984,01/05/2023 16:36:00:360
GR003221,ground,signup_no_sticker,1682958984,01/05/2023 16:36:00:360
GR003098,ground,get_errors_timeout,1682958987,01/05/2023 16:36:00:360
GR003098,ground,auto_reset_agent,1682958987,01/05/2023 16:36:00:360
GR003194,ground,read_data_matrix_timeout,1682959010,01/05/2023 16:36:00:360
GR003098,ground,get_errors_timeout,1682959013,01/05/2023 16:36:00:360
GR003098,ground,auto_reset_agent,1682959013,01/05/2023 16:36:00:360
GR003137,ground,robot_off_track,1682959028,01/05/2023 16:37:00:370
GR003137,ground,auto_reset_agent,1682959029,01/05/2023 16:37:00:370
GR003137,ground,signup_no_sticker,1682959032,01/05/2023 16:37:00:370
GR003031,ground,signup_no_sticker,1682959033,01/05/2023 16:37:00:370
GR003137,ground,missing_stickers,1682959039,01/05/2023 16:37:00:370
GR003106,ground,missing_sticker,1682959041,01/05/2023 16:37:00:370
GR003106,ground,missing_sticker,1682959042,01/05/2023 16:37:00:370
GR003106,ground,missing_stickers,1682959051,01/05/2023 16:37:00:370
GR003137,ground,read_data_matrix_timeout,1682959084,01/05/2023 16:38:00:380
GR003106,ground,read_data_matrix_timeout,1682959096,01/05/2023 16:38:00:380
GR003106,ground,signup_no_sticker,1682959096,01/05/2023 16:38:00:380
GR003106,ground,safety_entered,1682959102,01/05/2023 16:38:00:380
GR003137,ground,safety_entered,1682959111,01/05/2023 16:38:00:380
GR003106,ground,robot_location_unknown,1682959114,01/05/2023 16:38:00:380
GR003106,ground,auto_reset_agent,1682959115,01/05/2023 16:38:00:380
GR003031,ground,safety_entered,1682959128,01/05/2023 16:38:00:380
GR003031,ground,get_errors_timeout,1682959153,01/05/2023 16:39:00:390
GR003031,ground,auto_reset_agent,1682959154,01/05/2023 16:39:00:390
GR003284,ground,safety_entered,1682959165,01/05/2023 16:39:00:390
GR003137,ground,read_data_matrix_timeout,1682959174,01/05/2023 16:39:00:390
GR003031,ground,code_exception,1682959239,01/05/2023 16:40:00:400
GR003284,ground,corners_cv_started,1682959270,01/05/2023 16:41:00:410
GR003031,ground,ground_not_responding,1682959300,01/05/2023 16:41:00:410
GR003284,ground,ground_not_responding,1682959337,01/05/2023 16:42:00:420
GR003031,ground,signup_no_sticker,1682959373,01/05/2023 16:42:00:420
GR003284,ground,safety_entered,1682959424,01/05/2023 16:43:00:430
GR003031,ground,safety_entered,1682959435,01/05/2023 16:43:00:430
GR003284,ground,auto_reset_agent,1682959544,01/05/2023 16:45:00:450
GR003090,ground,robot_off_track,1682959644,01/05/2023 16:47:00:470
